UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_C,load_density_pct,ambient_temp_K,temp_differential_K,load_adjusted_torque,wear_per_load,Type_enc
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,2024-01-02 22:40:00,20.44896261584337,59.637866870783355,293.59896261584333,4.501037384156689,72.06717890179547,47.71029349662668,2
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,2024-01-02 22:50:00,20.44896261584337,59.637866870783355,293.59896261584333,4.501037384156689,60.19341029554999,49.49942950275018,1
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,2024-01-02 23:00:00,20.44896261584337,59.637866870783355,293.59896261584333,4.501037384156689,82.1268995265312,50.692186840165846,2
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,2024-01-02 23:10:00,20.44896261584337,59.637866870783355,293.59896261584333,4.601037384156655,70.91278473174381,52.48132284628935,1
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,2024-01-02 23:20:00,20.44896261584337,59.637866870783355,293.59896261584333,4.601037384156655,31.663382949987938,53.674080183705016,1
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,2024-01-02 23:30:00,20.44896261584337,59.637866870783355,293.59896261584333,4.601037384156655,59.368843031227385,54.86683752112069,1
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,2024-01-02 23:40:00,18.894219727391793,36.327921322276055,292.04421972739175,6.15578027260824,88.94146479082765,34.14824604293949,1
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,2024-01-02 23:50:00,18.894219727391793,36.327921322276055,292.04421972739175,6.15578027260824,84.65512913825764,34.87480446938501,1
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,2024-01-03 00:00:00,18.894219727391793,36.327921322276055,292.04421972739175,6.15578027260824,113.05210283653393,35.60136289583053,0
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,2024-01-03 00:10:00,18.894219727391793,36.327921322276055,292.04421972739175,6.055780272608274,125.10742185938709,37.41775896194434,1
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,2024-01-03 00:20:00,18.894219727391793,36.327921322276055,292.04421972739175,6.055780272608274,122.1605660982452,38.14431738838986,1
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,2024-01-03 00:30:00,18.894219727391793,36.327921322276055,292.04421972739175,5.955780272608251,114.12368674967644,38.87087581483537,1
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,2024-01-03 00:40:00,16.414299858457376,35.761998719116264,289.56429985845733,8.53570014154269,109.35205212086572,38.980578603836726,1
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,2024-01-03 00:50:00,16.414299858457376,35.761998719116264,289.56429985845733,8.53570014154269,121.86497350783044,39.69581857821905,0
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,2024-01-03 01:00:00,16.414299858457376,35.761998719116264,289.56429985845733,8.53570014154269,139.0022354073691,41.48391851417486,2
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,2024-01-03 01:10:00,16.414299858457376,35.761998719116264,289.56429985845733,8.53570014154269,83.51014925648202,42.55677847574835,2
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,2024-01-03 01:20:00,16.414299858457376,35.761998719116264,289.56429985845733,8.435700141542668,125.67325392995015,43.62963843732184,1
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,2024-01-03 01:30:00,16.414299858457376,35.761998719116264,289.56429985845733,8.435700141542668,68.82106762830604,44.344878411704165,1
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,2024-01-03 01:40:00,17.584497045740257,37.837807268556155,290.7344970457402,7.16550295425975,48.14895926202271,47.67563715838076,0
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,2024-01-03 01:50:00,17.584497045740257,37.837807268556155,290.7344970457402,7.0655029542597845,91.66325934374377,49.567527521808564,2
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,2024-01-03 02:00:00,17.584497045740257,37.837807268556155,290.7344970457402,7.0655029542597845,98.61524811419625,50.70266173986525,1
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,2024-01-03 02:10:00,17.584497045740257,37.837807268556155,290.7344970457402,6.965502954259762,69.77736877009708,51.45941788523637,1
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,2024-01-03 02:20:00,17.584497045740257,37.837807268556155,290.7344970457402,7.0655029542597845,90.37585401588221,52.2161740306075,0
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,2024-01-03 02:30:00,17.584497045740257,37.837807268556155,290.7344970457402,7.0655029542597845,112.00426352395658,54.1080643940353,2
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,2024-01-03 02:40:00,16.84679317733671,33.25805451772062,289.9967931773367,7.803206822663299,80.2730931080021,48.556759595872116,1
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,2024-01-03 02:50:00,16.84679317733671,33.25805451772062,289.9967931773367,7.803206822663299,56.04521409722329,49.221920686226525,1
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,2024-01-03 03:00:00,16.84679317733671,33.25805451772062,289.9967931773367,7.803206822663299,137.4859158322509,49.887081776580935,1
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,2024-01-03 03:10:00,16.84679317733671,33.25805451772062,289.9967931773367,7.803206822663299,106.8361893728319,50.55224286693535,2
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,2024-01-03 03:20:00,16.84679317733671,33.25805451772062,289.9967931773367,7.903206822663265,137.77781798900725,51.54998450246697,1
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,2024-01-03 03:30:00,16.84679317733671,33.25805451772062,289.9967931773367,7.903206822663265,119.09607995659948,52.21514559282138,2
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,2024-01-03 03:40:00,16.783692269979653,37.05242319270433,289.93369226997964,8.066307730020355,109.84845771402588,59.283877108326934,0
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,2024-01-03 03:50:00,16.783692269979653,37.05242319270433,289.93369226997964,8.066307730020355,115.89275084183114,61.136498267962146,2
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,2024-01-03 04:00:00,16.783692269979653,37.05242319270433,289.93369226997964,7.966307730020333,94.60632721782135,62.248070963743274,1
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,2024-01-03 04:10:00,16.783692269979653,37.05242319270433,289.93369226997964,8.066307730020355,133.50003951848123,62.989119427597366,1
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,2024-01-03 04:20:00,16.783692269979653,37.05242319270433,289.93369226997964,7.966307730020333,139.28153729290364,63.73016789145145,2
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,2024-01-03 04:30:00,16.783692269979653,37.05242319270433,289.93369226997964,7.966307730020333,106.69491347343185,64.84174058723258,1
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,2024-01-03 04:40:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,94.96074967546042,60.11240952270587,1
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,2024-01-03 04:50:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,81.23148466214083,60.79164578849915,1
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,2024-01-03 05:00:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,114.12451542321898,61.470882054292446,1
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,2024-01-03 05:10:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,91.81445977657468,62.15011832008573,1
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,2024-01-03 05:20:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,109.26206739766832,62.82935458587902,0
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,2024-01-03 05:30:00,18.314073013820266,33.961813289664335,291.46407301382027,6.335926986179743,92.95856519435131,64.52744525036223,1
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,2024-01-03 05:40:00,19.444124713733785,37.95524192355001,292.5941247137338,5.2058752862662345,102.68194477780507,72.87406449321603,1
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,2024-01-03 05:50:00,19.444124713733785,37.95524192355001,292.5941247137338,5.2058752862662345,118.85435108030937,73.63316933168703,1
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,2024-01-03 06:00:00,19.444124713733785,37.95524192355001,292.5941247137338,5.2058752862662345,107.55933715475082,74.39227417015803,2
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,2024-01-03 06:10:00,19.444124713733785,37.95524192355001,292.5941247137338,5.2058752862662345,71.36395162057453,75.53093142786453,1
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,2024-01-03 06:20:00,19.444124713733785,37.95524192355001,292.5941247137338,5.105875286266212,106.27581284502826,76.29003626633553,1
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,2024-01-03 06:30:00,19.444124713733785,37.95524192355001,292.5941247137338,5.105875286266212,145.5516567225387,77.04914110480654,1
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,2024-01-03 06:40:00,20.39988309696272,37.46146993605221,293.5498830969627,4.050116903037349,81.64014545519728,76.79601336890703,0
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,2024-01-03 06:50:00,20.39988309696272,37.46146993605221,293.5498830969627,4.150116903037315,77.7401385067006,78.66908686570964,0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,2024-01-03 07:00:00,20.39988309696272,37.46146993605221,293.5498830969627,4.050116903037349,108.94019409467408,80.54216036251225,2
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,2024-01-03 07:10:00,20.39988309696272,37.46146993605221,293.5498830969627,4.050116903037349,134.9402404179853,81.66600446059383,2
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,2024-01-03 07:20:00,20.39988309696272,37.46146993605221,293.5498830969627,4.050116903037349,104.52018621971118,0.0,2
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,2024-01-03 07:30:00,20.39988309696272,37.46146993605221,293.5498830969627,3.950116903037326,81.38014499196417,1.1238440980815663,1
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,2024-01-03 07:40:00,20.189389757579047,76.25824519182162,293.339389757579,4.160610242421001,57.987338294790085,3.812912259591081,2
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,2024-01-03 07:50:00,20.189389757579047,76.25824519182162,293.339389757579,4.060610242420978,33.52392995167552,6.100659615345729,1
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,2024-01-03 08:00:00,20.189389757579047,76.25824519182162,293.339389757579,4.2606102424210235,26.534384710785645,7.625824519182162,2
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,2024-01-03 08:10:00,20.189389757579047,76.25824519182162,293.339389757579,4.2606102424210235,35.85377836530548,9.91357187493681,1
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,2024-01-03 08:20:00,20.189389757579047,76.25824519182162,293.339389757579,4.160610242421001,49.44456077814691,11.438736778773242,1
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,2024-01-03 08:30:00,20.189389757579047,76.25824519182162,293.339389757579,4.160610242421001,41.67839939938038,12.963901682609675,2
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,2024-01-03 08:40:00,21.90748910098879,84.34392846470013,295.0574891009888,2.342510899011188,46.16614293340925,16.868785692940026,1
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,2024-01-03 08:50:00,21.90748910098879,84.34392846470013,295.0574891009888,2.342510899011188,38.19838222408988,18.55566426223403,2
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,2024-01-03 09:00:00,21.90748910098879,84.34392846470013,295.0574891009888,2.342510899011188,54.485422497551525,21.085982116175032,1
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,2024-01-03 09:10:00,21.90748910098879,84.34392846470013,295.0574891009888,2.4425108990112108,56.94605448131192,22.772860685469034,1
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,2024-01-03 09:20:00,21.90748910098879,84.34392846470013,295.0574891009888,2.4425108990112108,16.169867321854,24.459739254763036,2
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,2024-01-03 09:30:00,21.90748910098879,84.34392846470013,295.0574891009888,2.4425108990112108,38.5499010789128,26.99005710870404,1
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,2024-01-03 09:40:00,23.713964972305213,77.8561462195438,296.8639649723052,0.6360350276947884,57.3195650141949,26.47108971464489,2
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,2024-01-03 09:50:00,23.713964972305213,77.8561462195438,296.8639649723052,0.6360350276947884,51.739784349096276,28.806774101231206,1
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,2024-01-03 10:00:00,23.713964972305213,77.8561462195438,296.8639649723052,0.7360350276948111,40.199783428096865,30.36389702562208,1
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,2024-01-03 10:10:00,23.713964972305213,77.8561462195438,296.8639649723052,0.7360350276948111,43.496926548382405,31.92101995001296,1
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,2024-01-03 10:20:00,23.713964972305213,77.8561462195438,296.8639649723052,0.7360350276948111,56.17824624178836,33.47814287440384,0
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,2024-01-03 10:30:00,23.713964972305213,77.8561462195438,296.8639649723052,0.7360350276948111,39.31209104955845,37.37095018538102,2
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,2024-01-03 10:40:00,25.43529510336765,83.23223119312458,298.5852951033676,-0.985295103367605,54.61092428447358,42.44843790849353,2
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,2024-01-03 10:50:00,25.43529510336765,83.23223119312458,298.5852951033676,-1.0852951033676277,35.615820185526246,44.94540484428727,0
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,2024-01-03 11:00:00,25.43529510336765,83.23223119312458,298.5852951033676,-0.985295103367605,40.72075441211834,49.1070164039435,1
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,2024-01-03 11:10:00,25.43529510336765,83.23223119312458,298.5852951033676,-0.985295103367605,43.807458828197284,50.77166102780599,1
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,2024-01-03 11:20:00,25.43529510336765,83.23223119312458,298.5852951033676,-0.985295103367605,58.053786902407786,52.436305651668484,2
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,2024-01-03 11:30:00,25.43529510336765,83.23223119312458,298.5852951033676,-0.985295103367605,40.60203501149993,54.93327258746222,1
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,2024-01-03 11:40:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.8570535173262215,44.501489747568314,55.39902149245165,2
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,2024-01-03 11:50:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.8570535173262215,41.95508297727149,57.84309597005981,2
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,2024-01-03 12:00:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.9570535173262442,46.32035172635176,60.28717044766797,2
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,2024-01-03 12:10:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.9570535173262442,44.622747212820535,62.73124492527613,1
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,2024-01-03 12:20:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.8570535173262215,37.46855676293898,64.36062791034824,0
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,2024-01-03 12:30:00,25.30705351732627,81.46914925360537,298.45705351732624,-0.8570535173262215,57.961068390565806,68.43408537302851,1
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,2024-01-03 12:40:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.886458839260854,62.47684373657973,75.12335184817522,1
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,2024-01-03 12:50:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.886458839260854,65.08004555893721,76.87040654231883,1
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,2024-01-03 13:00:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.886458839260854,46.291719362791866,78.61746123646245,2
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,2024-01-03 13:10:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.886458839260854,43.34896947664861,81.23804327767786,2
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,2024-01-03 13:20:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.9864588392608766,44.70716173179166,83.85862531889327,1
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,2024-01-03 13:30:00,26.3364588392609,87.35273470718049,299.4864588392609,-1.9864588392608766,40.858950342219714,85.60568001303687,0
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,2024-01-03 13:40:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.7494201539102505,46.438390146861025,81.47932015262796,2
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,2024-01-03 13:50:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.7494201539102505,47.56189958589798,83.85250423474335,1
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,2024-01-03 14:00:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.8494201539102733,64.53937555356761,85.4346269561536,2
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,2024-01-03 14:10:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.8494201539102733,52.430440488391476,87.80781103826898,1
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,2024-01-03 14:20:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.8494201539102733,53.67878430954365,89.38993375967922,1
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,2024-01-03 14:30:00,26.099420153910277,79.10613607051259,299.24942015391025,-1.8494201539102733,46.68805891109145,90.97205648108948,1
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,2024-01-03 14:40:00,26.197893702405228,78.6027328155272,299.3478937024052,-1.9478937024052243,65.19876663063062,91.96519739416684,2
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,2024-01-03 14:50:00,26.197893702405228,78.6027328155272,299.3478937024052,-1.9478937024052243,67.71124318672427,94.32327937863265,2
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,2024-01-03 15:00:00,26.197893702405228,78.6027328155272,299.3478937024052,-2.04789370240519,36.93340537457688,96.68136136309847,1
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,2024-01-03 15:10:00,26.197893702405228,78.6027328155272,299.3478937024052,-2.04789370240519,33.66718585165511,98.25341601940902,1
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,2024-01-03 15:20:00,26.197893702405228,78.6027328155272,299.3478937024052,-1.8478937024052016,16.079849958999457,99.82547067571956,1
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,2024-01-03 15:30:00,26.197893702405228,78.6027328155272,299.3478937024052,-1.8478937024052016,50.752026433092034,101.3975253320301,1
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,2024-01-03 15:40:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.2845087910304187,78.7888556409766,78.49824126514828,1
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,2024-01-03 15:50:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.2845087910304187,44.31873129804934,79.69668769667726,2
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,2024-01-03 16:00:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.2845087910304187,43.990444399545275,81.49435734397073,1
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,2024-01-03 16:10:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.184508791030396,74.5211259604237,82.69280377549971,2
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,2024-01-03 16:20:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.184508791030396,83.54901566928561,84.49047342279319,1
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,2024-01-03 16:30:00,27.63450879103046,59.92232157644907,300.7845087910304,-3.08450879103043,99.1426433482289,85.68891985432217,1
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,2024-01-03 16:40:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.1199780434485547,80.61915393992054,85.24155725956119,1
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,2024-01-03 16:50:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.1199780434485547,91.65829120140343,86.41730287693446,2
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,2024-01-03 17:00:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.1199780434485547,78.11025910776534,88.18092130299434,1
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,2024-01-03 17:10:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.1199780434485547,63.72592873674217,89.3566669203676,1
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,2024-01-03 17:20:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.1199780434485547,72.59069047702388,90.53241253774085,2
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,2024-01-03 17:30:00,27.56997804344861,58.7872808686629,300.7199780434486,-3.2199780434485774,87.30954015900109,92.29603096380075,2
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,2024-01-03 17:40:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.282784810338228,62.1497576810108,101.11962817242912,1
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,2024-01-03 17:50:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.3827848103382507,58.72295399935106,102.38362352458448,1
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,2024-01-03 18:00:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.3827848103382507,66.35538038122958,103.64761887673984,1
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,2024-01-03 18:10:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.3827848103382507,45.01573927271208,104.9116142288952,2
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,2024-01-03 18:20:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.3827848103382507,67.91301841834765,106.80760725712825,0
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,2024-01-03 18:30:00,25.632784810338233,63.1997676077682,298.7827848103382,-1.3827848103382507,77.41461044476785,109.96759563751667,1
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,2024-01-03 18:40:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.2076853199833977,30.989410706499218,94.22117331660641,1
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,2024-01-03 18:50:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.107685319983375,55.744265412874334,95.29186846793148,1
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,2024-01-03 19:00:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.2076853199833977,59.228282001178975,96.36256361925656,1
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,2024-01-03 19:10:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.3076853199833636,109.6548378845357,97.43325877058163,1
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,2024-01-03 19:20:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.3076853199833636,84.16650600167539,98.5039539219067,1
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,2024-01-03 19:30:00,25.457685319983383,53.534757566253646,298.6076853199834,-1.3076853199833636,105.62071341386716,99.57464907323178,1
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,2024-01-03 19:40:00,23.738263047220478,55.785270323414586,296.88826304722045,0.511736952779529,91.39694097502567,104.87630820801941,1
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,2024-01-03 19:50:00,23.738263047220478,55.785270323414586,296.88826304722045,0.511736952779529,74.13894441326747,105.9920136144877,2
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,2024-01-03 20:00:00,23.738263047220478,55.785270323414586,296.88826304722045,0.511736952779529,78.18929054510868,107.66557172419014,2
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,2024-01-03 20:10:00,23.738263047220478,55.785270323414586,296.88826304722045,0.511736952779529,72.73012836740963,109.33912983389258,1
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,2024-01-03 20:20:00,23.738263047220478,55.785270323414586,296.88826304722045,0.6117369527795518,79.06980057376981,110.45483524036088,2
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,2024-01-03 20:30:00,23.738263047220478,55.785270323414586,296.88826304722045,0.6117369527795518,78.01318853937644,112.1283933500633,1
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,2024-01-03 20:40:00,21.638763197985664,55.728788313683225,294.78876319798565,2.711236802014355,84.9656786841223,113.12944027677693,1
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,2024-01-03 20:50:00,21.638763197985664,55.728788313683225,294.78876319798565,2.611236802014332,60.81568287556471,114.2440160430506,1
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,2024-01-03 21:00:00,21.638763197985664,55.728788313683225,294.78876319798565,2.611236802014332,57.29013604219864,115.35859180932427,1
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,2024-01-03 21:10:00,21.638763197985664,55.728788313683225,294.78876319798565,2.711236802014355,75.44670223403389,116.47316757559793,1
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,2024-01-03 21:20:00,21.638763197985664,55.728788313683225,294.78876319798565,2.611236802014332,66.63283515061872,117.58774334187159,1
